order_id,order_date,origin_port,carrier,tpt,service_level,ship_ahead_day_count,ship_late_day_count,customer,product_id,plant_code,destination_port,unit_quantity,weight,wh,cost_unit,plant_id,daily_capacity,port,orig_port_cd,dest_port_cd,minm_wgh_qty,max_wgh_qty,svc_cd,minimum_cost,rate,mode_dsc,tpt_day_cnt,carrier_type,freight_cost,delay_days,is_delayed,shipped_early,transit_days,delay_cost
1447281732.7,2013-05-26,PORT09,V444_0,0,DTP,3,0,V555555_6,1686435,PLANT16,PORT09,333,2338.4051259623893,PLANT16,1.9198075078524335,PLANT16,457,PORT09,PORT09,PORT09,0.0,5000.0,DTP,31.278399999999998,12.2784,GROUND,0.0,V88888888_0,28711.8734986166,0,False,True,0.0,0.0
1447281737.7,2013-05-26,PORT09,V444_0,0,DTP,3,0,V555555_6,1696533,PLANT16,PORT09,370,749.4,PLANT16,1.9198075078524335,PLANT16,457,PORT09,PORT09,PORT09,0.0,5000.0,DTP,31.278399999999998,12.2784,GROUND,0.0,V88888888_0,9201.43296,0,False,True,0.0,0.0
1447385610.7,2013-05-26,PORT09,V444_0,0,DTP,3,0,V555555_6,1696533,PLANT16,PORT09,318,360.8,PLANT16,1.9198075078524335,PLANT16,457,PORT09,PORT09,PORT09,0.0,5000.0,DTP,31.278399999999998,12.2784,GROUND,0.0,V88888888_0,4430.04672,0,False,True,0.0,0.0
1447217765.7,2013-05-26,PORT09,V444_0,0,DTP,3,0,V555555_6,1691393,PLANT16,PORT09,402,68.03527589513327,PLANT16,1.9198075078524335,PLANT16,457,PORT09,PORT09,PORT09,0.0,5000.0,DTP,31.278399999999998,12.2784,GROUND,0.0,V88888888_0,835.3643315508043,0,False,True,0.0,0.0
1447164685.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555555555_29,1680246,PLANT12,PORT09,263,2.5435559554383236,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,3.0,V88888888_0,1.4992,0,False,False,3.0,0.0
1447164685.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555555555_29,1680246,PLANT12,PORT09,263,2.5435559554383236,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,2.0,V88888888_0,1.4992,0,False,False,2.0,0.0
1447351503.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555555555_29,1680245,PLANT12,PORT09,307,6.585507246376811,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,3.0,V88888888_0,1.4992,0,False,False,3.0,0.0
1447351503.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555555555_29,1680245,PLANT12,PORT09,307,6.585507246376811,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,2.0,V88888888_0,1.4992,0,False,False,2.0,0.0
1447351504.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555555555_29,1680245,PLANT12,PORT09,259,6.585507246376811,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,3.0,V88888888_0,1.4992,0,False,False,3.0,0.0
1447351504.7,2013-05-26,PORT04,V444_0,2,DTP,0,0,V555555555555555_29,1680245,PLANT12,PORT09,259,6.585507246376811,PLANT12,0.7731317943178858,PLANT12,209,PORT04,PORT04,PORT09,0.0,99.99,DTP,1.4992,0.0484,AIR   ,2.0,V88888888_0,1.4992,0,False,False,2.0,0.0
